用户名,评论时间,评论内容,评分,赞同数,情感
辗转拖鞋,2023/1/22 13:45,"沉默忧郁深沉，只能是我梁朝伟！
王一博作为后辈，年纪轻轻演技可圈可点，未来可期；
王传君再也不是关谷神奇了。",40,3257,1
momo,2023/1/22 14:22,剧本弱到令人发指，破碎的剪辑故弄玄虚。羸弱的故事下演员的演技好坏甚至不是影片质量的重要影响因素。王传君在此类影片中再次饰演纯混球，已经审美疲劳了。,20,1791,0
Horace??,2023/1/22 11:23,那些说烧脑的粉丝，可以反省下自己的理解能力了。程耳不要在故弄玄虚了，悬疑不等于乱剪。两分纯属感恩伟仔和周迅～至于一博，有几套衣服还是蛮好看的：）,20,1240,0
芜湖芜湖芜湖,2023/1/22 11:15,罗曼蒂克我就没看懂，那会被忽悠了觉得是我不懂欣赏！但是无名我真的坚信了，是导演不行，一个故事都讲不好的导演就不要再骗钱了！导演模仿王家卫风格，可是王家卫只讲爱情！一个谍战剧情片这种风格真有病！罗曼蒂克好歹我还记住了章子怡和那个日本人的那段囚禁的戏！虽然票是别人送的，但浪费的是我的时间，无语！！！！！,10,8381,0
孤篇压全唐,2023/1/23 1:29,路人评价：不是烂片。,40,758,1
sometimes,2023/1/22 11:53,王一博的脸挺出戏的…………,20,1429,0
影洛筱筱,2023/1/22 11:58,呃……大过年的我到底为啥在这浪费时间啊。我不理解，梁朝伟周迅放在这里怎么就拍出个这东西，江疏影和张静仪脸是美的，演技差强人意以后继续加油。然后王一博我本来不太了解他，但是跟这些级别的演员站在一起实在是没眼看,10,2080,0
SVT-权顺荣,2023/1/22 12:18,程耳和梁朝伟能不能好好珍惜自己的羽毛,20,1583,0
lwoavqe,2023/1/22 12:14,金玉其外  败絮其中,20,1785,0
理解了那么久,2023/1/22 12:56,这片就不该春节档上映，可以看出导演为了照顾观众，做了不少妥协。可是这种妥协未必有用，导致程耳粉丝没看爽，观众还是没看懂。,30,392,1
凹凸代餐,2023/1/22 11:13,和前作一样 煞有介事地讲了一个乏善可陈的故事（王一博大男主戏份 出场时长远超梁朝伟 你敢信？）,30,1221,1
拉拉橙,2023/1/22 13:56,这电影很程耳，看不懂的要么是进影院图一乐（那你不该看这个），要么就是脑子被熨平了，over。,40,1345,1
眼见才为实,2023/1/22 14:09,看完上午场之后吃了个饭，现在终于到家了，我反正挺生气的，大年初一被朋友拉着看梁朝伟和周迅，结果呢？他俩戏份并不多，尤其是周迅，十分钟有吗？？？然后中间还有很长一段日本人虐杀中国人的情节，拍的很细致，我看了有点反胃，吃饭都没吃好。。。。大过年的，真的很晦气。最后，看完电影，印象最深刻的是王一博那张脸，救命，大荧幕不欢迎肿胀脸ok？？？？我真的无语死了，浪费钱浪费时间啊啊啊啊啊啊啊啊啊！！！！！,10,2263,0
二楼后座,2023/1/22 11:55,王一博搁那儿干啥呢？侧脸还行，正脸好油腻啊，是肿了么？大过年搞点平铺直叙的正常电影不行么？,20,1225,0
其实duck不必,2023/1/22 13:55,"梁朝伟和周迅两分钟的感情戏秒了这电影里的一切。
谍战片的紧张感绝不是靠故弄玄虚的剪辑和自以为高大上的杂乱叙事能营造出来的，真是无聊。",30,334,1
BEN洛轩,2023/1/22 13:04,本来想打一星，又怕被后台清了，真心建议路人慎买票入场,20,1661,0
柠小丸子,2023/1/22 11:41,无名真的好烂一电影！先不说演员，剧情就是感觉为拼凑演员而拼成的电影，角色存在的意义在于什么呢？为啥会让一个连演戏都还没演明白的人，演谍战片？？而且有的画面真的不适合春节档把。我明白梁朝伟为什么都不参与宣传了，他自己是不是都不知道自己在演啥，电影院里好多人都在玩手机，我服了,10,7690,0
啊哈,2023/1/22 13:16,不是去电影院，根本撑不到结局。整部电影好似王一博mv……,30,473,1
数码宝贝2020,2023/1/22 12:16,非常一般，和风声色戒比差远了。无非就是两个老戏骨给流量抬咖，流量咖的粉丝多，能挣钱罢了。这在电影院看王的脸太肿了吧…而且张婧仪和王一博丝毫看不出有感情，真的很尴尬………,20,1151,0
富有的精神病人,2023/1/22 13:29,??????一分给周迅，一分给梁朝伟,20,1555,0
yours'forever,2023/1/22 11:25,梁朝伟和周迅是不是真的缺钱啊，怎么什么本子都接，拍小日子怎么迫害老百姓，用水泥浇下去也太恐怖了吧,20,1305,0
科吉托先生,2023/1/22 12:57,程耳，你还记得《罗曼蒂克消亡史》吗…是怎么做到把匠气过重和谄媚资本结合到一部电影里的？镜头语言、影像风格、演员表演完全像是独立的三个东西。,20,813,0
多吃水果身体好,2023/1/22 11:21,投机取巧，以为没演技就能胜任冷漠面瘫的角色了？不。连电视剧都演不好的人就不要来大荧幕当搅屎棍了，苦了梁朝伟老师等一众好演员，拉低影片质感。,20,1346,0
亵渎电影,2023/3/5 16:19,片方竟然敢点映，属于口碑见光死的那种成片质量。看预告有《寄生虫》的感觉，一座豪宅里几拨人各怀鬼胎，想着剧本还有东野圭吾的小说打底，这种密室推理的类型至少会是能看的及格商业片吧，结果严重高估了他们。编剧自作聪明改动了小说，改动的每一个步都是错的，都在破坏犯罪的逻辑合理性，加上国内审查不提倡主角动私刑搞复仇（黄渤那个怒海和王千源那个东野圭吾的彷徨也是这个原因吧），看到最后感觉智商受到了侮辱。导演干行活都有点吃力，我却在幻想他有空间调度的能力，等他去处理密室群戏，这种戏如果给到会拍的导演手里，是可以爽翻天的。这种戏要么是体现导演的能力，要么就是暴露出导演是个不懂视听的门外汉，这部属于后者了。,20,699,0
姨太,2023/3/8 21:43,好几个地方没有看懂：1，高晋为什么要把林管家的儿子送到孤儿院，以此来控制管家呢？她有啥值得控制的价值吗？2，火灾是一年前发生的，仅仅过了一年，女主就整容重生了，从一个毫无经验的小白领变成了大律师，这也就罢了，关键她那股心气儿怎么练出来的？3，管家为什么要把高晋亲儿子烧了啊？她烧了不就拿不到遗产了吗？老天爷啊谁能给我解释解释，导演这坑都不填的。还有任素汐啊你，你挑剧本能不能上点心，从驴得水之后就肉眼可见你退步，你好好反思一下。,30,1209,1
谢谢你们的鱼,2023/3/5 15:54,熟悉的东野圭吾式烂故事，头重脚轻、滥情矫情、动机傻缺、悬念为零，更可笑的是用《寄生虫》的方式包装了一个《顶楼》式浮夸的狗血故事，从头到尾歇斯底里、疯狂炫视听、滥用配乐，看得人一直翻白眼。一个个演员一定以为自己演得贼好，堪称是《我就是演员》的自恋现场，全片唯一一个演技在线且自然的只有饰演民警的吴昊辰。,20,584,0
Jesley,2023/3/10 19:49,那个要有光的话重复了三遍，每一遍都看得我头皮发麻……最后还要重复一遍成为自己的光……奥特曼都没女主这么多光，服了,20,472,0
不脱袜子同学,2023/3/5 17:15,唉，一言难尽，剧和电影都不大行，说明原始版权就不太行。加上想用极低的费用制作，整体思路就有问题，看看仅靠任素汐和东野圭吾的号召力能挣多少吧。,20,335,0
一粒安娜,2023/3/10 21:50,女人呐，别为爱情冲进火里,30,427,1
kakakarl,2023/3/10 19:42,emmm，既然刘敏涛都知道儿子没在福利院死去，为什么还要给他复仇啊？！演杜宇的那个演员侯雯元好帅～瞬间墙头～,20,204,0
豆瓣路人己,2023/3/10 11:33,看，有个女孩叫小美，她来到了一座神秘的山庄……3分钟解读版本可能可以让这部电影及格,10,550,0
一條魚佔滿了河,2023/3/5 17:17,保留了小說的核心懸念，然後對故事、人物都做了較大刪改，隨之滋生出了新的bug。三幕戲三種風格，彼此打架，第一幕加入搞笑元素成了懸疑喜劇，第二幕則是略帶推理的女性復仇片，第三幕成了狗血愛情的雞湯洗白片，而且第二幕和第三幕篇幅上控制失敗，明顯身長腿短。任素汐和劉敏濤的表演算是維持了各自的平均水平，只是改編造成了任素汐角色後期心理和行為分裂，相較之下，劉敏濤的角色是相對邏輯自洽、形象完整的。,20,161,0
????????????,2023/3/10 14:10,一部浪费演员的电影，他们尽心的表演和单薄的文本(和剧情)，给观者一种难以克服的荒诞感。随着情节的推进，这种感觉变得越发明显。结尾处的“鸡汤暖文”，由于故事难以服众，显得刻意又生硬。,20,199,0
猫猫祟祟,2023/3/11 23:09,非常小品的电影…全部的注意力都在于叶彤一年时间整完容过完司考拿到律师证还成了主办律师这件事??,30,286,1
Child1sh_Benny,2023/3/10 8:30,看的点映。一开始一家人和律师围一桌那里真得很尴尬，尤其是胡可的演技，太让人出戏了，甚至以为她故意杀死儿子的。太像剧本杀，根本也不是反转，都能猜出来，知道“真相”之后就像被强行喂了一坨屎。吸引我的是民警出场那段，很惊喜这位叫吴昊宸的演员跟刘敏涛这样的老牌演员对戏居然如此顺畅、一气呵成，是本片的喜剧成分同时也算个亮点吧。有一段地方可能会不讲武德地虚晃你一枪，大家去影院观看的时候注意预备，我看的那场女生吓得基本都在叫。。。2.5，景色还不错吧,30,233,1
不正常才有喜感,2023/3/11 18:55,漏洞百出的廉价剧本杀,20,112,0
嘟嘟熊之父,2023/3/10 11:05,难看到不知该先报警还是先叫救护车，头一次在任素汐的表演中看到了“有完没完求求啦让我早点收工回家吧”！希望导演转行，所有把观众当傻子的导演都应该自食恶果。,10,353,0
39417,2023/3/11 21:35,正在看，还有9分钟才结束…看完已经财富自由了，现在拥有15栋回廊亭，观影时顺便拿脚抠的。,10,260,0
带鱼先生,2023/3/12 17:25,非常一般…没啥悬念，倒是被某个镜头吓了一跳……,20,67,0
小艮,2023/3/12 18:23,人物动机根本不够。任素汐饰演的律师，咋就获取高家人的信任了？抢遗产的人得多精，就不核实一下身份？还一个个乖乖接受问话，搁那掏心掏肺的。,20,59,0
初音大西王,2023/3/10 18:35,6.5分，原作是比较黑暗悲怆的结局，国内翻拍却非要在结尾加上一些中二的，光明的话，麻了。不过也没关系，有一说一，这部翻拍比日版的好。东野圭吾写社会派厉害，但他的本格推理往往以最平庸的水平呈现，国内翻拍这么平庸的作品，也就是指望靠着东野圭吾的名头吸钱了。不要对原著抱有期待，我觉得以平庸的原著来说，导演能拍成这样，值得褒奖。,40,246,1
唐小万,2023/3/12 13:50,演年轻任素汐的演员和她真的有几分相像,20,44,0
TTAO被占用1,2023/3/9 12:44,没看过小说，电影开始我心里就觉得凶手肯定是刘敏涛饰演的林经理，电影一上来就把主演两位告诉大家，直接剧透。电影就是感觉内容太空了，藏完尸体就询问一下然后就这么结束了？刘敏涛的演技我是觉得真的很不错??,30,167,1
开平彭于晏,2023/3/8 23:43,【20】有着出乎意料的惊悚和喜剧效果，却唯独不是一部出色的悬疑片；能看出服化道和声音设计上的巧思，但剧作和剪辑上也确实是力不从心。前半段劲儿使大了，不过高潮确实猛，就是太靠中间了；后半段太多公安戏份的介入让整个戏剧氛围烟消云散，失去了叙事的气力，我相信原作也会有这部分，但也许不会是这样。可惜了任素汐和刘敏涛的表演，但凡编剧能支棱起来一点，再怎样也是个小精品吧。@回廊亭·点映,30,80,1
田宇,2023/4/28 22:06,谁能给我解释一下，锁在柜子里那个亲儿子是怎么自己找上门的？因为回廊亭有光？,20,31,0
大奇特(Grinch),2023/3/4 17:27,这是个很容易读懂的故事，直白、陈旧到一眼望穿。伏笔和误导反让观众很容易看出主角前后的一体，分成两个演员也丝毫感受不到角色魅力。配角登场人物很多，每个存在感都很单薄，一度像在看表演类室内综艺，在还没抓住全部角色时就进入了最后阶段。写行动的部分是如此干瘪，写心理的部分又是矫情地虚构苦情，看不到东野圭吾式案件的以人为本，看到的只有病态和虐…,10,180,0
朱孔阳,2023/3/16 22:09,其实若想不让观众猜到结尾，一是不要用刘敏涛这样“重”的演员，二是以演员出场排序。,30,59,1
要丸,2023/3/8 23:28,#点映 回廊亭这种家宅本应该做为空间电影的载体存在，但整个建筑本身极度模糊，没有为电影添光加彩。暴风雪山庄的模式也完全不成立，莫名其妙的报警和坦白局，一点悬疑的影子都看不到。几乎平铺直叙的叙事造就了线索的缺失，最后的反转变成了完全站不住脚的供述，而非有逻辑的串联。刘敏涛的角色更是一个不知仇恨从何而来的工具人，根本无法达成共情。本就是一团糟的故事，还非要加升华，加高光，在一部全员疯批的电影里搞莫名其妙的正能量价值输出？满满的狗血淋头！,10,132,0
西楼尘,2023/3/8 22:19,算准了他们会朵颐肉骨，选择沉默傍身，没算准竟有飞蛾愿意扑火。猜到了回廊亭蛇鼠一窝，争城杀人盈野，没猜到是自己撞不开衣柜。这山林不见蛇却有人心早被毒，这信笺不见字却有全纸写满仇。回廊深深所有人都染了欲望的瘾，烈火熊熊每个人都中了迷迭的香。送你宅邸是最大的讽刺，把命还你是最大的复仇。,10,135,0
第十三天解封,2023/3/10 21:07,什么登西啊……第一次看一个悬疑剧每个人做的每件事我都想抓他过来问问，为什么啊！人物的台词也太稀烂了，厕品,10,82,0
朝阳区妻夫木聪,2023/3/10 11:27,咋说呢，没看过原作小说不好评价，但相比那部日本原版sp（which is已经足够难看了）的话，堪称魔改。中间警察巡逻直接拍成喜剧了可还行，结尾又整一出今日说法，挺离谱的。倒也不是说不能魔改吧，但建议就换个片名，不如叫《小秘书和女管家之间不得不说的恩怨情仇》。,10,57,0
Nancy,2023/3/11 17:12,即使我去了一家南京最便宜的电影院，但还是觉得这30块钱花得血亏。,20,46,0
恶魔的步调,2023/3/10 10:39,21分30秒处高能，音效做得比较出色。逻辑上存在bug，但其实东野圭吾的原著也有这个问题，电影相对来说把人性的贪婪和丑陋都表现出来了，比剧版要好太多，想对压缩一下老二夫妻俩救儿子那场戏的比重，把时间留给结尾真相的梳理上，带给观众的震撼会更强。,40,295,1
Azimber,2023/3/11 16:51,女主要是因为错失进入豪门的良机暴起复仇我会更喜欢一点捏,20,37,0
周舟,2023/3/9 9:41,亮点:女主角们演技在线，别墅布景美中的阴暗感都很到位。就是剧情太拉跨了，很多地方不合理到匪夷所思。1.高家的人设很矛盾，一面掩盖尸体只手遮天，一面连个女律师都不敢动一个手指头??，信丢了吓成那样?2.打酱油的疑凶们退场跟闹着玩似的，也没有推理也没有抽丝剥茧，就问一圈口供就全洗白了。3.凶手真的要不要考虑一下别加到领衔主演后面，密室杀人也一点没提，主角连证据都没有纯靠猜就去拍凶?4.整体来看，反转有点生硬，没有一点铺垫纯反，也没有什么酣畅淋漓的推理凶杀案感，就是一个凶杀案为背景板的恐怖（有女尸）搞笑（没必要）的演技秀。,30,39,1
二月鸟语,2023/3/10 12:43,事实证明，拍那种乱七八糟网大拍久了就真的拍不了电影了，类型片创作上可以说一塌糊涂，导演还是要踏踏实实的扎实做类型片功课呐～,10,65,0
亲切的昊子,2023/3/10 21:42,已经降低期待了，没想到还是差到离谱。只有前半小时能凑合看，悬疑感全无，逻辑性没有，强行反转，强行升华，看完真的满脸问号，完全浪费了一众演员。,10,44,0
晓思丽英,2023/4/25 0:59,"东野圭吾《回廊亭杀人事件》（长长的回廊）
277",30,1,1
xiaocevivi,2023/3/11 21:00,光你个头??,20,38,0
鹿远,2023/3/16 23:53,烂笑了。这片能上4分都属于豆瓣跌份。,10,26,0
卡卡bot,2023/3/10 21:22,职高级别的收声和自嗨的电影节奏，破烂,10,40,0
此号,2023/3/12 23:51,为什么要一个人去看一部烂片 ??,20,36,0
VvsS_,2023/3/11 22:52,疯批反转 疯批镜头语言 好像导演以吓出心脏病为目的,20,45,0
锡勒朱徳·岱钦,2023/3/8 22:39,原著没看过，不作评价。只看过三八节点映。来牧宽的改编简直是暴殄天物，白瞎了一个弥漫着东方审美意境的天然暴风雪山庄架构的回廊亭，预告片里的先锋派悬疑剪辑导成了全片“错爱一年”的大杂烩。整容复仇作为故事主体却从读日记那一幕就亮出底裤、一丝悬念都不留，丑女转角遇到爱的桥段强暴了东方山水园林建筑洒落的仅有的几分紧张感，而螳螂捕蝉黄雀在后的反转除了让刘敏涛在演技上碾压任素汐，别无惊艳之处，扮猪吃老虎的再次反转则因零铺垫令人错愕到尴尬。片中前后高亮了三次的台词“在黑暗里”、“一丝光”、“我的光”这种专属于中学生时代的味如嚼蜡的鸡汤就别来悬疑故事里头丢人现眼了。剧情推进上的瑕疵更仆难数，反派把“我是恶人”贴在前额，复仇者则拿着大喇叭说“我要你们死”。即使侯雯元神似二三十岁的潘粤明，我还是想说他的演技最烂。,10,45,0
RHY,2023/3/10 20:14,能不能不要拍这种片子恶心人,10,45,0
韩先生的电影,2023/3/11 16:52,任素汐的表演在刘敏涛面前，相形见绌。这么足的正能量出现在这部片里，简直就是南辕北辙。,30,27,1
郭麦狼,2023/3/10 21:13,谁看谁傻逼,10,26,0
小子,2023/3/27 19:28,真就一般 故弄玄虚 还不如听一次红色高跟鞋,30,19,1
穆沐心,2023/3/19 14:47,那几个尸体的镜头真的大可不必，感觉反转没有达到预期。,30,8,1
lareine露,2023/3/10 21:48,太太太难看了，导演很不得把所有暗示怼到你脸上。啊啊，难看到想骂人,10,39,0
小野,2023/5/3 21:30,像是看了一场浮夸且毫不期待真相的话剧，全剧最精彩就是刘敏涛结尾的哭戏（大概是发自内心为自己接的烂剧本难过）,20,16,0
摩羯座的猫,2023/3/11 20:36,任素汐就是驴得水里表现的不错，后来的都发挥不太好。这部悬疑的不是故弄玄虚的故事架子吗？,10,22,0
异界送,2023/3/5 16:13,“我愿接受法律制裁”，这爹味改编得妈都不认识了，果然还是话剧版才是王道，不受各种条条框框阻挠。,30,29,1
糊乱的张贴,2023/3/10 10:40,就像驴得水一样，将话剧的冲击力搬上大荧幕，悬疑氛围很自然的塑造，同时影片小的场景和影院空间所对应，每次对话都仿佛和角色同处一个房间，代入感很强，很好的观影体验。,40,63,1
馆馆,2023/3/5 16:46,"剧本逻辑镜头语言就不提了，怎么表达爱意的桥段让男的夹个菜都能夹到女方筷子上！就不能重拍一遍吗？
全程拖沓得不行，我以为在凶手被抓任素汐血流满身还要坚挺地坐在救护车边就能结束，没想到后面还有个惊天反转；我以为韩系男友重生糙汉大叔跪在地上大喊对不起的时候也可以结束，结果它还来了个两年后；我以为凶手拿了三千万回到监狱痛哭流涕镜头停在唤醒良知了总该结束，居然黑完屏还要再去喂个??都这么拖时长了居然还只有95分钟！仿佛看见应试水字数写了三遍公式化收尾还没填满两张纸的尴尬
本来想同情任素汐的，想想还是同情我自己吧，毕竟别人拍烂片赚钱，我看烂片还得花钱",10,32,0
[未注销],2023/3/4 16:09,"??总体评价：
?话剧感十足，放大的戏剧冲突；
?关于“高先生控制林经理”的动机未交代，难自洽；
?结尾强行升华。
推荐给——对国产改编东野圭吾仍抱有希望的/对中式家居感兴趣的观众。

??导演能力：
一度试图营造惊悚的氛围，甚至用了“Jump Scare”。",20,28,0
押井守厨,2023/3/8 21:46,能不能把剧本杀逐出电影界,10,40,0
孟爷,2023/3/11 21:27,电影拍成这样简直就是灾难，真的太难看了，如坐针毡。,10,24,0
摩托车龟龟,2023/3/10 21:50,这是北电96级毕业的导演？我还以为刚毕业的大学生导演拍的…无意义的长时间大特写、全靠新闻和回忆推动剧情发展、明显到不符合逻辑的“隐喻”、杜宇和女主的爱情戏份和尴尬的台词占比过多，以至于后面的反转完全没有震撼感。故事没讲清楚，人物也立不住，槽多无口,10,23,0
左丘失明,2023/3/8 22:01,这是一个关于复仇的故事。编剧对整个剧组应该有深仇大恨，所以写下一部烂戏，希望害死导演演员他们。也可能整个剧组跟观众有仇，谁买票就报复谁。,10,25,0
清扉,2023/3/12 21:43,挺喜欢任姐的，怎么演了个憨憨。（最骚的是嘴上说着DNA，字幕飘着“脱氧核糖核酸”）,20,21,0
ZHANGWANHE,2023/4/16 10:53,《驴得水》这样一个舞台小品作品捧出的演员，去了别的“电影”实在太拉垮了，任素汐的表演根本经不起近景和特写，故事本身太匮乏了而镜头又不停的推拉恨不得分分钟告诉你：“我这里有悬疑”“我们的故事扑朔迷离哦”，我真的会谢 （@明德堂,20,4,0
Vince,2023/5/4 11:57,好差啊，最后5分钟演了剧情95%,20,6,0
momo,2023/3/13 21:15,任素希台词好奇怪,20,23,0
合,2023/3/17 0:47,被海报骗了。回廊亭彻底沦为名字了，不能够作为犯罪场景服务于推理。,10,8,0
夏日白书,2023/3/11 21:02,你看吧。长镜头都是属于穷人的，富人是多么生动的场面调度。,10,8,0
不心冰,2023/3/16 12:26,导演对这个题材驾驭不足，有些桥段还是电视剧拍法，前半段故弄玄虚神神鬼鬼，后半段的多次反转比较生硬，没有形成逻辑自洽，bug很多。任素汐的表演有点过丧（假装心事重重）全片都是“赶紧收工吧放我回家”的表情，管家用刘敏涛不合适直接剧透了（这也是国内悬疑码盘的常见错误），表演节奏最合适的是吴昊宸，我没想到他能演出喜感。营销打“女性反杀”真的是有点过了，等于回避了男性受众啊，这操作思路我也是没理解。拍的这么平，略失望。,30,2,1
小斑,2023/5/6 14:02,这部电影不知道发生在哪个国家。虽然大家说的是中文，但没有适用中国的法律。尤其是周扬变身份的这一套，在中国根本行不通。一旦感受到设定的悬浮，后面的故事就根本看不进去了——你都摆明不受法律约束了，那爱咋搞咋搞。这么看，任素汐的演技被吹过了，非常「露迹」不说，台词好差吖。,10,1,0
奥敦,2023/3/5 16:48,【D】纯纯的诈骗电影：宣传双女主其实刘敏涛戏份并不多，宣传悬疑片然而爱情占比更重，宣传为爱复仇结果叙事重心有偏颇。没看过原著不做评价，但本片剧本的确问题百出：故事陈旧、人物模式、悬念低级、反转凑数。相对优秀的质感保持了不到半小时，从第二天读日记开始进入了剧本杀般的推理，收藏室一段全员又像是喝了假酒耍酒疯，真相大白后还以为在看今日访谈，正能量满满。不是主旋律，甚似主旋律。总结起来便是：不要伤女人，别去爱男人；保持独立，一身清净。,20,33,0
More名其妙,2023/3/11 21:03,节奏不好，前面的冲突铺垫了太久了，到最后反转的时候已经索然无味。更不要说看了前半部分就能猜出的谜底。jump scare更无语。每次觉得要电影结束的时候就会又冒出来一段。林经理最后杀女主的时候说什么想当妈妈，究竟是啥？究竟是啥？？台词差动机差。结尾而且还一定要上价值，唯一有趣的是搬尸体那里还有点喜剧的味道。,20,15,0
甜的糖,2023/3/4 15:08,"尴尬又生硬，看了半小时就想离场

悬疑拍成了恐怖片，居然还想带点搞笑

故事交代全是内心独白，连感情都烟演不出来，都是外化的心理活动表达。

改的啥也不是，原著党哭死在厕所。抛开小说不谈，仅就电影而言，悬疑推进全靠音乐和故弄玄虚的画面，人物行为动机逻辑都不扎实
全员疯批，莫名其妙

又是一个剧本杀场子。论悬疑，拍的还不如扬名立万

真是对不起我逃班去看的点映",20,18,0
Morning,2023/3/12 14:39,多像是陈正道会拍出来，但又不如他会包装和炒作的东西哦。电影在思路上抓取了两个孤单的人相爱这样的内核，却没有好好的利用篇幅来展现，完全可以采取原著那样的双线，不过拧巴在于原著是阴暗的价值观，电影非要寻光，变成了一位女性矫情的青春伤痛文学+复仇。对于篇幅表现的重点也没有抓住，藏尸那一段显然是被所谓的观众爱看的商业片审美所误导，包括饭桌上各怀鬼胎，包括儿子最后的事故，爸爸还在心疼他的收藏物，这是典型的单一粗暴的人设驱动创作。他俩的爱情不感人吗，并不会，两个被世界抛弃的人，被动的羊入虎口，连自己引以为傲的求生能力都被富人拿来利用，这就是寄生虫会存在的吸人血，但电影没有想好好做。最简单论理来说犯罪电影应该是属于高智商电影，在表演上可不可以收一收，每个人的一惊一乍感觉在拍短视频。,10,11,0
ephemeralether,2023/4/1 3:45,网剧感太重了，tone奇怪的要死，能换个摄影师吗？另外刘敏涛演得太克制了，一开始就猜到是她了。,30,1,1
 jay,2023/3/11 21:14,太烂了！太烂了！不知所云！都是一群疯子！,10,23,0
腿毛太多怎么办,2023/3/10 21:56,一星给任素汐和刘敏涛，其他我无话可说。一惊一乍的音效和某尸体场景只会让人觉得低劣，人物的动机也不清不楚的，前面的没啥铺垫，所以后面的反转也让人提不起兴趣，很无聊的电影,10,29,0
荡麦,2023/3/11 23:31,不要试图玩弄观众，因为观众很大机率比你聪明。女性角色写得实在太陈旧，这里面四个女人，所有人最开始都把男人当救命稻草一样抓着，然后再被男人欺骗，被男人摔打，为了男人豁出命去，为了男人与全世界为敌。要不你最后直接说“就算没有光，男人也能成为你的光”算了？,10,16,0
宅拾叁,2023/3/11 23:55,说实话从动机开始，就感觉无法自圆其说，整个莫名其妙，这本子太拉跨了。,10,7,0
WIKI魏,2023/3/10 11:20,"是爱弑爱，疯笔拽姐，为爱复仇，全员恶女，群起斗法，A爆了，爽。
与君相谋三千策，陪君抄手令回廊。回廊亭，那一夜化为人性修罗场，欲望与罪恶暴露无疑，丑陋的人心，人性终经不起试探。
中段是近期比较流行的沉浸式剧本杀，各怀鬼胎，是敌是友，每个人都有自己的小九九，反转又反转，当你望向深渊深渊也在凝望着你。",40,65,1
Venus,2023/3/10 21:43,再好的故事放到中国改编都变了那味儿。。。,30,24,1
大浩Colen,2023/3/11 13:35,食之无味，弃之有肉。与其发出“白瞎了几位好演员”的叹息，不如说会挑剧本也是判定好演员的标准之一。,20,19,0
豆友7811943069,2023/3/10 11:52,?……什么玩意儿……东野圭吾的原著小说不至于全是这样吧？可以看成是刘敏涛的演技秀了，刘敏涛演技90+，胡可70+，其余全员不合格,50,79,1
啊柒,2023/3/8 22:48,总结：这部电影告诉我们，不要恋爱脑，因为他们的黑深残心理会让人失去行事逻辑，最后还要为此再加以意林风格般的鸡汤台词阐述主题，搞得整部片子的呈现都会是乱七八糟到不忍直视的效果，属实把我整笑了。原来表面是讲女性的自我救赎，实则是编剧不断的为其降智，具体表现就在于明明自己就是事件目击者，报警把人抓进去就可以解决的问题，非要这样绕来绕去，还要把自己的亲生儿子搭进整起事件里面，有必要吗？,10,10,0
迈杰小强,2023/3/8 20:14,1.5。警察就在旁边，我来就是告诉你，任何，邪恶，终将绳之以法！……刚开始的两段古典音乐变奏，让我以为是个很复古的暴风雪山庄，从“储藏室”开始就开始拉了，连室内室外的声音都处理不好，真是让我头皮发麻。P.S.有谁能拒绝一个一手扛一个轮胎的女孩子呢,20,17,0
林木郎,2023/4/29 15:19,好莫名其妙的电影！时不时大呼小叫一下，剧情设定的也是不可思议,20,2,0
Lynchman,2023/3/4 22:33,宣传诚不欺我，的确是实实在在的剧本杀电影，合理怀疑编剧甚至都没有大改《回廊亭》剧本杀的剧本本身，引导一切突兀转折的动线都靠一个隐形的DM上帝之音般硬“讲”出来，悬疑里甚至还揉着点喜剧元素的杂乱影像本身毫无灵魂。片子看到中段就已经在心疼这些个时刻试图施展演技却不得的演员，但看完才反应过来，你去玩剧本杀得掏钱，她们这些专业的尬演个剧本杀还拿着片酬呢！,20,23,0
Cher,2023/3/10 21:58,突如其来的真相大白和煽情戏码，高家人的前半段太过于剧本杀了,20,16,0
祖安编剧,2023/3/12 16:02,剧作：对白0分，结构0分，人物0分，主题0分，策略0分。 导演：0分。   摄影：0分中的0分。 表演：唐诗中的唐诗，0分。 美术：0分，钱全花房子上了吧。 声音：唐诗中的唐诗，0分。 剪辑：被导演绑架了吧，眨眨眼，0分。,10,10,0
unidolphie,2023/3/10 22:54,先吓死我 然后笑死我,10,11,0
透明,2023/3/10 21:48,2023.3.10@梅龙镇广场UA影城和朋友一起喝着blueglass的酸奶吃着得过碱水结看的。总有导演冒险，却不知故弄玄虚并不会带来氛围感。情节无法自圆其说，人物的行为动机都有逻辑捋不顺的地方。继《荒原》之后任素汐在这部电影里依然没有拿出让人心悦诚服的演绎水准，遗憾。属于不看有点期待、看过以后只剩下怅然的电影，贴上爱情的标签属实有点牵强了。,20,17,0
momo,2023/3/10 0:11,连着两天看了两部任素汐担梁的烂片，我突然意识到，她不止是不会选片而已，她的选片取向和展现的成果表明，她的演技陷入舒适区，进入疲态，套路模板化。当然本片的烂不止在于她，是全员全方位的烂，属于那种“突然恐怖、突然发疯、突然深情、突然转折、突然励志”的网络大电影水平。（周五工作日上午，最新打分一大片四五星，影片也许还能有个两星，改为一星）,10,12,0
THE9-喻小雨,2023/3/11 21:05,emmm情节bug太多了，然后最后突然正能量也不理解……任素汐的台词刚开始也有点出戏,20,17,0
