用户名,评论时间,评论内容,评分,赞同数
JJaya,2023-04-02 11:34:08,还有20min结束，实在看不下去了，丽妃和替身后面的发言看着脚趾扣地，可能他们觉得观众看了会感动哭，我看着真的觉得尴尬。面无表情的看完全片，很无聊。剧本很俗，台词也毫无营养。但是范丞丞还是有点让我想不到，不知道是不是他的荧幕首秀，反正我是第一次看他电影，没有耍帅确实比一众流量小生强。,10,3
两生花,2023-03-27 10:27:05,只能放在国产恐怖片这个维度来评价，在这一众鸡群里，算是高出一点点的鹤。,30,3
小然Raner,2023-03-25 16:44:41,5/10说实话要不是因为《中邪》我肯定是不会来看的，和预期一样，是个大烂片，真的好久没看过这么无聊的电影了。最大的问题是全员降智，自嗨过头，把观众当傻子，为了反转而反转，为了煽情而煽情，但凡有点阅片量的对于这些个所谓的反转都毫无反应，像是喜剧大赛演员的大团建，真是一顿闹腾啊，甚至连网大都不如，很失望。,20,3
喵驼酱°,2023-04-01 16:14:48,一夜拍完一条过一镜到底不是张emo的梦想吗,30,1
眼睛瞪得像铜铃,2023-04-01 17:52:34,基本是用马凯毫无层次感且没有经受科班锤炼的单调风格，无限放大了万合天宜初创期的全部缺点。当初那些担心《扬名立万》的隐患居然在这部非嫡系里爆雷了。“网大”这俩字说出来都有点抬举，反倒像极了创业型小传媒公司刚攒出来的毕业生团队练手仿拍的励志按脚短视频——抖音点赞还破不了千的那种。,10,5
LEのn个晴天,2023-03-28 19:57:33,好久没在电影院里笑得这么开心了哈哈哈哈！虽然没追过一喜但通过此片被三蒋强势圈粉，尤其蒋易！他怎么这么好笑啊哈哈哈哈。惊悚喜剧题材真是内地近年太不多见的一种类型，而本片的呈现成果也非常合格，还通过反转时时出现惊喜，最后的励志和温暖也不会显得煽情。回味之后会觉得是好可爱的一个故事，创作者们一定也是很可爱的。梁龙演的导演还有范丞丞的表演也还真是不错呢！,40,46
┢落┦,2023-04-02 00:28:05,满腔热情但亵渎电影。对马凯的期待有多大，失望会翻很多倍。,10,4
硅基让碳基颤抖,2023-04-02 13:26:25,"典型的业内互吹案例，和前两年平原上的夏洛克情况差不多，就是个实验性的小成本，混合类型的调配、节奏、讲述方式都存在不少问题。
本来几家业内拼一下也各自出不了几个钱，互吹成份太过了，起反效果。",10,5
咸鱼耶耶,2023-04-01 20:35:05,因《中邪》而满怀期待支持导演新作，结果坐立难安，片头片尾冗长乏味。并不纯粹的一个故事，导演野心勃勃地在两小时里塞进太多欲望：筑梦、草根、惊悚、煽情……结果是什么都没讲好，一团乱麻，自我感动。,30,1
玩儿少,2023-03-31 21:32:26,青年导演的一些小尝试，做到了一些娱乐效果。能看出来为了惊悚效果做了一些钻研，但是环境问题大家都懂，倒是有点搞笑。,30,2
Ston3s,2023-04-01 16:09:43,剧本框架还可以，细节落地差不少意思。摄影师天文好帅🤓意外之喜。,30,0
一十一,2023-04-01 06:42:35,惊悚部分会看的起鸡皮疙瘩，但是并不恐怖，在精神紧绷快到极限的时候，总会被突如其来的笑点打断，全场笑声此起彼伏,40,22
歹喜虎,2023-04-06 01:16:43,马凯作为一个从群演干起来的导演，他是懂电影人对电影的执念和情感的。但是整蛊也别只走一个套路啊！让人厌烦。整体要嘛喜剧到底，要嘛惊悚到底，偏偏临结尾硬塞煽情，真的败坏好感度，什么都想沾一点，那真的是“平庸的夜晚”。希望可以重温院线《中邪》，那是真了不起。另外，梁龙真是个宝贝。,20,1
Sun-shine,2023-04-09 23:10:53,戏里戏外，真真假假，荒诞戏谑的幽默与阴森恐怖的妆容时刻对冲，这种对虚假死亡的解构，让我眼前一亮，为了逐梦演艺圈的热忱，冲了～,40,2
馥雅,2023-03-31 20:13:24,真鬼假鬼的反转N次方，这样一个套路走到底有点腻，后半段的大高潮煽情戏还一股春晚小品味，但瑕不掩瑜，吓一吓乐一乐最后再抽抽鼻子挺好的。加一星送给在社会主义新浪潮鬼片道路上持续奋进的导演，也算还了《中邪》的票钱。,40,12
小煎,2023-03-30 21:03:31,"《煎饼侠》的绝大部分情节+《摄影机不要停》的部分精华+《扬名立万》的一些内涵再+一丢丢《缝纫机乐队》＝《了不起的夜晚》
这个片子在我来看一般，但看的出导演的用心，但是导演显然没有当作电影来拍，反转不是以反转为目的的，可以借鉴一下《套装》的反转，很流畅的情理之中，意料之外而且也是为主题和故事线服务。从这个片子我也好像有点明白了为什么当年有一部分观众很不喜欢《缝纫机乐队》了。

片子明天公映，范丞丞真的很不像范丞丞（正面评价）也许你们喜欢呢？不是圈钱大烂片，可以尝试着看看。",30,1
HarperDie,2023-03-27 16:44:19,三星半。从群演到导演难吗？马凯既没做设问，也不强求解答。但在这个惊悚技法包装的喜剧片中，他一直在演示给你看：不要没开始就自我否定，热爱就去体验，不留遗憾。寻求改变和循规蹈矩相比，华语片太需要前者的面目狰狞。全体演员都很适配这样的表演体系，恣意地在鬼魅中散发光亮。,30,4
阿落,2023-03-27 04:58:43,不会后悔去影院 宝藏导演宝藏演员,40,33
KellyWu凯利吴,2023-03-26 16:43:34,"戏亦真时真亦假,此戏非戏戏中戏，喜剧大赛演员再就业，真正的《逐梦电影圈》，喜剧惊悚悬疑成长相互切换。总体三星半，看片名以为是烂片，没想到电影还不错，质感粗糙，成本很低，情绪给的很足，该吓人的时候吓人，该逗笑人的时候逗笑人，充满很多打破虚构故事和现实之间壁垒的笑点，表面看上去平平无奇的三段式结构，是一个动了脑写的剧本，不断反转回收伏笔颇有意思，结局也好猜，整体完成度颇高，不是那种纯粹堆小品段子的喜剧电影，拜仁名宿前锋马凯有点东西。另外范丞丞的表演，完全让观众忘记他是流量明星的身份，挺生活化，挺接地气，虽然说不上演技有多好，但比起全程司马脸的脖子哥和只会苦大仇深皱眉头的四字弟弟强多了，最起码也是个称职的演员。",30,5
在下不耐烦,2023-03-26 17:37:09,放下挑剔，放松观影，虽然有一开头打兄弟那段让我心里有点担心但是后面笑惨了……最后感概，活着真的不容易！！！,40,33
🍑Polaris.J,2023-04-01 18:42:39,"有这个挑战的想法挺好的… fcc也是努力了完全没包袱！最后面逐渐无聊  太长了 还是不太好看
倒是花絮，挺感人的",20,2
腰果侠,2023-03-26 20:57:16,特别勉强的三星 加油呀蒋龙,30,0
文森,2023-03-31 22:12:33,【2.0】难看到后面半个小时都在数摄影熊的镜头。,20,8
bear.07,2023-04-01 15:11:30,来支持下一年一度喜剧大赛的选手们！我妈说最后给她看哭了（。）,30,1
djfish,2023-04-04 21:05:47,丽妃有几个镜头挺吓人啊。,40,2
禾口角刀牛,2023-03-31 21:21:52,蒋龙演得特别好！肉眼可见的好！虽然有尿点还强制煽情，但是确实很好笑。真的很好笑。,40,8
慢吞吞的小君仔,2023-04-30 00:08:28,这也太难看了…totally网大。第一次看电影提前离席，实在看不下去…,10,1
是王帅傅,2023-04-01 16:17:27,拍出了一种老破小的感觉,30,0
牛三牛,2023-04-01 18:44:37,一场试图打通网络视频和电影剧组的“戏中戏中戏”，一次颇为难得的类型化创作尝试，看得舒服，笑得畅快。长久以来，国产同类型创作似乎早早走进了烂片死胡同，在唯物主义大旗下挂羊头卖狗肉，质量止步不前。马凯首作珠玉在前，这次又勇敢地尝试了一种类型混搭的轻喜剧风格，用相对工整的嵌套叙事，辅以癫狂设定和人物群戏，惊悚部分铺得恰到好处、合情合理，一番番地不断升级，看得有惊又有喜。,40,9
上网不装好人,2023-03-31 21:13:09,蒋易。永远到底有多远。,10,4
Captain_C,2023-03-31 23:37:42,在审查的边缘将惊悚与喜剧元素完美融合，难能可贵。,40,9
Shirleysays,2023-03-25 16:12:15,#🍋观影# 连鬼都卷起来了！一边煽情，一边卷，服了～,10,5
L-MOVIE,2023-04-06 22:32:49,前两幕还是能看的目前国内少有的喜剧惊悚片，最后收尾收的太网大又强行励志，显得廉价了,30,0
阿蛮,2023-04-01 02:01:13,能理解导演这种“离间感”的设置，但是真心很受不了这种需要2倍速的叙事节奏，演员都不掉链子。蒋龙，值得更好的剧本。,20,0
奥特曼,2023-03-31 07:34:42,这电影要能卖座我名字倒着写！惊悚和喜剧做得都很低级，马凯驾驭商业类型片的能力一下就被打回原型了。,20,17
丶墨瓜,2023-03-25 20:48:24,"虽然是有点缝《摄影机不要停！》、《新喜剧之王》和《我是路人甲》，但不得不说，一结合古装宫廷恐怖元素，确实是有意想不到的效果出来了。而且马凯不愧是一个拍过《中邪》的导演，前面那么俗气老套的剧情，能展开得这么有意思，是真的行。当然了，监制易小星也功不可没，喜剧元素穿插得完全OK。还有就是结合导演自身的经历，影片里面的一些点细一想确实是感情真挚，又有呐喊，又有调侃，真的是不错。
但不得不说，结尾还是心善了点，又是那种无用的鸡汤式的自我感动，真给我看麻了，不过后来一想，这和被篡改的字幕能对上啊，“意淫”你不让显示出来，我把结局给你拍出意淫味儿来！！！
PS：这三个“丽妃”简直是认同焦虑的实体化。
2023年第9部院线片。8.5/10。",40,30
五澍-,2023-03-31 12:23:38,电影只想给一星 生硬的反转 立马能猜到下一个情节 毫无审美 这类片子无法客观评价 冲着路演场主演来学校加一星,20,3
melvins,2023-04-07 15:16:58,哎。中邪之后支持一下票房吧 小山挺抢戏,20,0
秋库布里克,2023-03-25 17:45:28,【B】槽点太多，最主要的是剧本拉胯，笑点都是台词包袱而不是建立在情节碰撞；因为早就知道国产片没有鬼氛围又像闹剧所以也很难吓到人；反转很多，但根本不是电影逻辑的反转，是短视频逻辑反转，是那种突然演着演着都快结束了某个角色突兀地告诉你其实我癌症了我马上要死了然后开始转催泪的反转；悬疑喜剧惊悚样样有，样样都不行。即便从娱乐性的角度审视，这片做的也不好，剧组戏拍的太实，精力全在揶揄讽刺影视工作者身上，而不具有任何一场真正够“飞”够“疯”的能让人印象深刻的段落，最后长达三十分钟的热血煽情更是自嗨到了极致，影视人看一群人不去医院抢救也要拍片或许能有点共鸣，观众只会觉得哪来一群傻缺。最后也就创意不错了，但这个创意，其实都是照搬的澳洲恐怖片《恐吓运动》。,20,2
貓睡了一整天,2023-03-31 20:54:34,就是漢化版的「攝影機不要停」片子三星 加一星給喜人們和龍叔｜蔣易太好笑了 ｜周一圍是本色出演吧,40,13
南悠一,2023-05-05 23:45:41,马凯或许太迷恋情节和反转了，对他学到的几十年前过时的电影知识照单全收，大量借鉴而来的技巧被用在影片里，比如后半段幕后班底出场的情节，颇有周星驰喜剧的特点。如果想巧妙使用反转，创作者必须注意，概念和意义常常会被反转解构掉，若不注意反转和反转之间产生的某种作用力，整部片子内在结构也会垮掉，解构一时爽，重建火葬场，无厘头成了胡闹。另外，反转会影响导演镜头的稳定性，在反转里往往不能沉淀出视听上的作者标识。,20,0
与牛一起旅行,2023-04-03 22:26:33,感觉这个电影最多拍七天就拿出来圈钱了，网大水平上网大就可以了，来院线活该被骂，哪怕我喜欢蒋龙也要说这部剧很烂，他在里面也很平庸。,20,4
sherrychan,2023-03-27 00:53:01,点映场氛围不错，有get到笑点，看得还算开心，三兄弟感情的铺垫不到位，挺塑料的，最后突然的煽情显得很尬。蒋易和梁龙是惊喜，蒋龙稳定发挥。,30,2
或者雪,2023-03-31 21:55:52,前半个小时稍微有点尴尬，从丽妃死了开始还不错，各种反转虽然比较套路吧但是考虑到国产片不可能真有鬼也能接受，最后这个猴子长了个瘤我真是受不了了…,30,0
