用户名,评论时间,评论内容,评分,赞同数
二,2023-03-04 16:07:46,"个人给8.3，预计开分8.2，又一部现象级作品，盲猜25亿起步，几条线都处理的不错，结尾有点弱，那场烟花可以作为网友一起帮他放的，网络是把双刃剑，有诽谤也有温情，这走向感觉更有力量，毕竟亡人感谢不太能说的通。
大鹏真的有天份，我以为吉祥如意已经是他的极限了，没想到能搞出这么成熟的商业片，好啊，好啊",50,45
Dgnic_,2023-03-09 15:47:16,"从这部电影就可以看出，现在的大鹏，已经是个有相当的商业片意识的导演了，整个片子无论是节奏、笑点的编排，还是几个关键情节对观众情绪需求的洞察和拿捏，都非常精准，带来的是十分流畅且愉悦的观影体验。更难能可贵的是，在热闹的轻喜剧的外衣下，电影并没有真的沉浸于热闹，讲的是辟无端而起的谣，伸哪怕有代价的张，依旧包裹的是《吉祥如意》时大鹏那颗立足社会现状、要为小人物说几句话的责任之心，这恰恰是那些数量茫茫多、票房节节高的国产喜剧总忽视的。
我个人必须值得肯定的一点在于，电影内核的力量并没有因为轻喜剧类型而被削弱，反而是被强化了。影片越是胡闹，魏平安越是不正经，这个他一定要去替他人辟谣的故事戏剧感其实越强，因为这样的反差只告诉观众一件事——正确的事，从来都不和其他什么挂钩，只要去做，永远会有烟花为你盛开。",40,14
世界等同你,2023-03-13 05:19:17,看这个电影最大的疑问，如果韩露真的是坐台女，她死后就可以被挖坟墓吗？,10,72
ken_zhang,2023-03-16 11:46:52,但行好事 莫问前程,40,14
奥敦,2023-03-04 17:16:55,【B+】有笑有泪的佳作，笑点衔接潮流不低俗，泪点厚积薄发不刻意。诸多各异元素的融合很是自然，你能在片中看到搞笑段子、社会批评、恐怖惊悚、追车动作，同性擦边球甚至都不止玩了一次。主线节奏紧凑又不失内涵，女儿线虽然叙事略显缓慢，但对于男主人物和主旨的丰满都起到不错的强化作用。《保你平安》是一部属于当下时代的作品，对于网络元素的运用简直手到擒来，直播、网红、热搜、网络谣言等等都真实不出戏。而片中针对现实话题的探讨可以说是浅显表面，也能说是直观易懂，不过这对于一部没那么严肃的叙事喜剧来说，已然成为锦上添花之笔。,40,29
卡尔·霍克利,2023-03-10 13:01:51,选题和《搜索》类似，精彩程度秒杀《搜索》十条街；火车站大戏绝类《碟中谍4》，难以想象大鹏居然有这么长足的进步；生日礼物戏完美诠释艺术源于生活又高于生活，完爆《人生大事》，这就是造梦机器啊。,50,29
苏乏,2023-03-06 16:38:01,看到工作日这么多人聚集在电影院，座无虚席，安保、粉丝和媒体，堵门口的，幕布前的，一天十来场映后交流，一跑十数天的巡回路演，于这样的影市有点感慨，要提前恭喜导演和编剧，一部代表作，取材自市井但呈现不庸俗，聚焦于中伤能付诸勇气，现场是热的，预祝大卖吧,50,28
LIEDOWN,2023-03-31 20:19:26,我愿称之为中国现实主义超级英雄片 致敬所有认真的电影人,40,17
沈一泓,2023-04-09 16:40:52,鬼屋那段很不错~可堪年度电影创意！验什么性病那段估计2023没有哪个喜剧导演能超越这一桥段。,40,16
人気小圆头🔒,2023-04-28 17:56:57,下午没吊事，说去看《人生路不熟》吧，结果傻逼买错票了，又看了一边《保你平安》，第五六七遍看了吧，最后放烟花的时候还是挺感动的。,50,22
末颜。,2023-03-11 17:02:14,我就说最近微博造黄谣的话题很热。先不提电影技法啊画面啊…光这一点它就很成功了啊！让一个社会现象变成热点受到重视进而引发深思讨论再加以改善。年纪越大越觉得电影是童话，人间真的自有真情在哇！建议带个纸巾 有些片段还挺好哭…,40,16
磊,2023-03-18 23:03:28,近4年最好看的国产喜剧，情节流畅合理，无硬性价值观输出，笑果十足，五星好评,50,25
兎酱Sissi,2023-03-26 19:25:08,有笑有泪……一直觉得、善良比聪明更可贵……,40,24
阿暖,2023-03-10 15:12:17,短视频时代的屌丝男救风尘，为了建立这种道德上的纯洁无暇，连“风尘”都是假的——不得不承认这个故事的前提建立得很怪异，导致后半段所有本该有的煽情都很像自我陶醉，不过大鹏确实演得挺好的,30,4
在等一只🦥,2023-03-12 18:05:07,白马它就是马 有胎记的人她也是人 魏平安为萍水相逢的顾客打抱不平 造谣一张嘴 辟谣跑断腿 这片如果是贺岁片 远超那些一大截 可惜和人生大事一样 涉及丧葬 估计也是没在春节档上映原因之一 此片年度最佳先预定了 大鹏还是yyds 这才是喜剧片该有的样子,50,21
鍾意,2023-03-18 21:30:44,与其纠结有无魏平安这样的人，不如让有韩露这样遭遇的人少一点.,30,15
2999,2023-03-22 22:07:31,大鹏是有社会责任感的好导演！,50,16
有心打扰,2023-03-04 16:30:06,造谣一张嘴，辟谣跑断腿。人间自有真情在，送你一波666。结尾“刷”起来的烟花礼物，有被感动到。🆒🆒🆒,30,9
Vince♫,2023-03-12 13:30:58,立意丰富，笑中带泪。故事整体情节流畅，借角色的遭遇和作为来讽刺各类网暴造谣等乱象，导演对热点抓取得很到位，故事里掺杂着黑色幽默和现实主义的表现，反映着小人物的冷暖，值得一个好评。,50,27
天蝎小猪,2023-03-15 16:51:02,当入土未必为安的时候，你可能就只能相信这世上一定还有笃信“人间自有真情在”的“墓地平安哥”们存在了。本片的口碑再次证明：好的喜剧片，必然是笑中带泪的，只有被泪水浸润过而绽放的笑容，才是最触及灵魂深处的。,50,20
豹变1994,2023-03-11 19:55:31,一个理想的童话故事，前段节奏还是可以的，结尾有些无力。人物坚持的动机铺垫不足，导致很难令人完全信服。,30,13
德小科,2023-03-13 21:15:08,纯粹的“义与良善”想象，热血热肠热的“天下第一等”。大鹏毫不忌惮地创造道德无暇的角色，丰满男主并令其他所有配角沦为符号。这是他的“拙”，却又让人在其中体会到他的“巧”。如镜对照电影中的故事，我们也活在一个不允许污点存在的环境，一个被媒介重构的真空。但他却扣紧热点话题，耗费类型元素与创作技巧填补空虚的伟大、充盈薄弱的动机，最终煲出添加剂很多却依然香浓的鸡汤。他在商业范式里尽可能探索出了某种作者性（同一个人物、同一群朋友、同一种类型、同一个主题），不得不令人遐想如果束缚他的所有的锁链都消失后他会有多大的能力。第二个彩蛋拆毁了前面苦心搭好的一切，有点可惜。,30,7
老芸子,2023-03-11 16:44:56,"电影本身三星，感觉故事过于荒诞，但这个题材真的很好，大鹏也真的很好，值得我花钱买票，值得我加一星。                                                         睡不着的夜晚，补一个保你平安观后感：
故事过于荒诞，题材特别现实，萍水相逢的坚持又特别不现实。
但，大鹏让我就还是愿意相信，这个世界还存在那么一点点浪漫的义气。
比如毛不易的祝你平安响起时，大鹏的眼泪，比如彩蛋背后，那句献给爱喝可乐的潇洒哥。
（开心麻花烦请大鹏给上上课吧！前段时间那个月亮上强行玩浪漫到底是个什么玩意儿！）",40,12
JoeyLu陆柏宇,2023-03-04 19:23:19,将黑色幽默玩的淋漓尽致，越往后越爆笑，越往后越惊喜，越往后越刺激，绝对黑马中的黑马！,40,24
路人甲骨文艺部,2023-03-25 15:42:13,"从煎饼侠到缝纫机乐队，再到保你平安，大鹏导的越来越好，演的越来越真，他已不再是十年前那个DS男士了。
平安哥哭了两次，一次是看到女儿被霸凌，一次是收到韩露给他刷的“666”，生理的痛、生活的苦无法撼动他分毫，牵动他的，是亲情的羁绊和信念的认同。
愿我们身边总有人保你平安。",50,41
Singin'in rain,2023-03-13 19:06:38,商业与社会热点议题的结合，举重若轻，把网络暴力和校园霸凌的沉重母题以喜剧成功解构，剧本很扎实，笑点设置合理。既现实主义又超现实，白马出来的时候心里不由点了个赞。大鹏一直在进步。,40,1
婋,2023-03-12 01:44:16,弔子意淫作品。,10,42
贪新不厌旧,2022-12-21 23:47:14,笑料十足，情节合理，故事完整。大鹏继续讲述一个失意好人的故事。结尾的烟花就像在说：平凡的我们也会有闪光的时刻，足以照亮世界，哪怕只有一瞬；故事谢幕，凭融融暖意继续活在人间。,40,22
老罗Lazzaro,2022-12-21 23:26:55,点映。看是不落俗不刻意的带泪喜剧，实则映射生活中小人物的人情冷暖与正义。覆盖不少类型元素的大杂烩玩的有些花，但从中透出的对多类社会议题的思考，能看出大鹏的剧本质量保持得不错，有足够的态度与力量。,40,27
张婧仪（路演版,2023-03-05 16:09:16,大鹏一直很会抓住热点讨巧，给人一种谄媚观众的感觉……不可否认他确实有点做导演的才华但这种投机的态度我个人不喜欢,10,66
地瓜,2023-03-05 16:24:22,主题方面网络暴力为主、校园暴力为辅。虽不深刻，但亦非罪过。喜剧嘛，先逗乐，再带点教育意义挺好。当一些知识分子攻击本片歧视性工作者和同性恋、攻击本片是鸡贼地讨好观众的大数据产物时，他们为这部喜剧又平添了几份喜剧色彩。,40,13
露从今夜白,2023-03-27 23:44:37,意料之外，比我想象的好看！！！,50,11
石头摇篮,2023-03-13 20:41:58,大鹏刚质问完“坐台小姐怎么了，埋咱这的人不让有道德瑕疵? ”然后就不惜豁出命去，也要证明韩雪不是坐台小姐。那么，她到底能是不能是？如果她就是呢？那她是不能死还是不能埋？,20,14
Hildy at beach,2023-03-18 21:59:45,说墓地要按照合同法的，韩露她没有家属啊，谁会去帮一个已经去世无亲无故的人主持公道寻找真相维护她的名誉？只有魏平安，卖给她墓地的人。他不是没有犹豫退缩过，不为名利就为人间自有真情在。不是只有女性会被造谣，活着的魏平安也在被造谣，当面的背后的，只是他不在乎，他也能反击，也练出一身厚皮，我就这样你们怎么着吧？大部分人还得道一声平安哥，知道你不好惹我们躲着你。孤身上路为一个萍水相逢的人寻找真相，路见不平拔刀相助古道热肠举手之劳，近亲能做到的也很少了，这种侠义之心就更少了。难得的主角跟家人的关系很好，现任丈夫叫他前辈，哈哈。他最后没有获得实际名利的好处，但是他做了自己认为正确的事情。对得起自己的心，晚上才能睡得好。说如果韩露真的是坐台的就要被迁走的，财大气粗的冯总也没有做绝，你们不走是吧我们走。,50,2
🍓,2023-03-20 12:35:18,比我预想中好太多！！很喜欢电影传达的价值观，面对现在越来越冷漠的社会，太需要男主和他女儿这样主动站出来匡扶正义的人！很多点“网络暴力”“造黄谣对女生的伤害”“容貌焦虑”“接纳自我与自我和解”等等，都传达的很棒！是一部有笑点有泪点有温情有感动有讽刺有批判有核心价值观的好电影。电影名字寓意也很好——保你平安。,50,12
科林,2023-03-11 09:03:43,为坚守一个无涉的信念，你能走多远？,30,9
逸宸,2023-03-22 11:29:39,整体成片超出预期，喜剧不错，剧情不拉垮，大鹏的表现也不错。所谓造谣一张嘴，辟谣跑断腿，放之普通人身上，都已经是费心费力的辛苦了，更何况纵然平安哥的举动是理想化的浪漫主义的，但谁又能说这世上真没这样的人存在呢？包括平安女儿的小故事，是坚持和勇气的小篇章，父女俩的故事就是平凡中见真章，人间自有真情在，大概我对这部电影最大的误会就是这海报真是个标准的烂片即视感了。,40,1
麻绳,2023-03-22 19:31:56,不可信，不好笑。,20,3
咕咕,2023-03-10 13:52:54,造黄谣这个词本身的mere existence就已经让我不适 感觉内置贞节牌坊 还有大鹏你追逐热点的样子真的好搞笑好像那些只会嚷嚷资本¥@媒体%&专家#*谣言/^的小红书评论,10,61
V for Vendetta,2023-03-12 03:00:58,这部电影告诉我们真相是干净的，造谣是肮脏的，但电影只表现了造谣者的可恶，没有批判传谣者，造谣是罪魁祸首，但信谣传谣造成的伤害更大，传谣者不仅是吃瓜群众还有媒体和资本，电影避而不谈，资本家投资的电影，控评当然高啊，每次社现实里发生这种事情，媒体和资本不会承担任何责任，全部甩给愚蠢的老百姓。更讽刺的是，澄清真相后，电影并没有展现他们对此有任何反思，反而一部分人因为魏平安带来的话题度实现了流量变现。表面上是在说造谣可耻，实际上是在宽恕传谣者。,10,7
闻果,2023-03-11 22:21:35,造谣和辟谣，有些唏嘘。,40,1
mdr skywalker,2023-03-08 23:02:06,点映，更像是一部直击现实社会弊病的武侠片。Do what you think it is right。（9/10）,50,3
贾小年,2023-03-04 18:24:35,磨砺遭遇校园霸凌的时候心里一抽，杨迪出现在车窗外的时候哈欠连连，本来在想该怎么收尾，看到放礼花的时候还是被感动到。,40,23
大螃蟹,2023-03-15 21:51:53,火车顶追逐的蓝天和选定墓地那天的天空一样蓝;小时候的可乐和江边天空绽放的烟花都在祝福生日快乐。告诉老师真相要以掩盖的胎记被暴露作为代价，还逝去客户的清白要搭进一辆破旧的大奔并失去赖以生存的工作。孤儿长大又因病去世的小女子担不起世间的流言蜚语，平安哥混不吝的外表下藏着逝去的侠义。一场烟花代偿了好人有好报的道义，一句谢谢和一首祝你平安让泪水流在心间。,40,11
#:D,2023-03-21 15:59:10,马丽一出场就让我很想笑。不过justsoso，在普通不过的商业片罢了,30,3
~,2023-03-21 15:51:50,除了情怀和努力，大鹏此次显示出来更多的天赋和熟练,50,13
小植野,2023-03-10 18:47:06,【B—】像是为了满足大鹏自己的空想凑出来的一部，在类型化堆叠下还是完成了自己的表达，虽然整个过程还是难掩大鹏的自恋和个人主义色彩，但难得可贵的是聚焦于小人物和女性污名化的主题，而且以谣言为引子，一个大谣言下牵扯出数个小谣言（钢笔，入狱，骨灰），然后在与女儿的双线叙事呼应下，在前期不知情的情况下互相鼓励，塞进了社会议题和各类网络流行元素（热搜，直播，论坛），时不时还有“法外狂徒”各种乱入打破规矩下正经的滑稽感（前期各种抖机灵的笑点也依然存在），但还是能看见一种笨拙的、执拗的追求，值得鼓励。,40,6
Mallory,2023-04-18 20:07:43,这种男性叙事也就大可不必了，不需要这样的「洗冤」。这不是「冤」，这是结构性压迫。,20,2
