用户名,评论时间,评论内容,评分,赞同数
Virgohi21,2023-02-04 23:42:53,混着迷影碎片的港式枭雄新酿与2017年的梁朝伟一样令人重新心动——还得香港导演才能拍出最有魅力的港星。其实用一部电影时长讲述香港的30年明显局促，但快速蒙太奇与缓步抒情之节奏张弛，次要群像与大量信息之取舍，画幅比甚至摄影风格之频繁转换反而更加凸显了作者意志。翁子光导演还是一位浪漫主义者啊。2018年曾在合作公司偶然得看一些片段之后一直念念不忘，今天看144分钟只觉得不够，特别希望有朝一日能看到4小时的版本。,40,3
汪金卫,2023-02-18 18:35:09,大陆公映粤语版。“四大探长”的故事被拍过无数次，这回在翁子光与如此豪华班底主创的演绎下，最终呈现的成片有基础水准不至崩塌，但也确实令人失望。首先这个跨越香港数十年历史，涉及众多重要角色的故事框架过大，影片又选择了多线索、插叙闪回的叙事手法，区区140分钟的体量难以承载庞大的野心。国歌国旗段落的保留还蛮珍贵的。最大的问题是类型不统一。日治香港时期的黑白残酷现实风格（这段很好）、郭富城杜鹃恋爱段落的歌舞片风格（莫名其妙）、动作戏的类王晶商业片风格、以及诗意浪漫加字幕卡类王家卫风格，四种类型拧巴地交替剪辑混搭成乱成一片的四不像风格。尤其是歌舞段落不伦不类，突兀出戏。浪费演员表演，更浪费对香港历史的一腔情怀。遗憾。两星半,30,0
影君子,2023-02-03 22:41:12,导演说这是一部献给香港的情书，从香港大探的自传讲述整个香港历史变迁，导演用各种超级大特写拍男神和女神，再加上IMAX激光厅各个毛孔看的清清楚楚，这完全是导演给粉丝福利...,40,13
柯诺,2023-02-05 18:55:58,翁子光的《一代宗师》。在香港枭雄传记片类型里，拍王家卫式爱而不得的影调和语调，拍流动细碎的香港往事，完全颠覆。它不是由多个主体情节扎实构成的，而是充满离散的片段、独白，闪回又退回的记忆体结构。存在要得过多，叙事断裂，磊乐和南江为何决裂也没有交代明晰等问题。相比这些，电影最珍贵的是拍出了香港这片浮城之地的困惑——磊乐和南江都潜藏着一段在抗日战争时的创伤，14K的来与走，闹与合，都有着关乎历史与身份的指涉。我想这也是为什么电影多次拍到脚和腿部的特写——起舞的男人，高跟阔步的女人，持枪大步行走在火拼场面里的小孩，这片土地上应该站着什么人，从上一代到下一代，这是电影最想问的，也是在整场对双雄崇拜式的史诗回眸和ICAC正确演讲的高光尾声之间，无法回答的。,40,3
要丸,2023-02-13 23:30:11,凌而不乱！在快速剪辑的时空旅行中感受风云变幻，能把时间跨度那么大的戏讲清楚讲明白，还融入如此多样的影像风格，真是荡气回肠。大时代小人物，被吐槽最多的儿女情长恰是我心中能称之为“史诗”的重量，鲜活的市井与人物离不开缠绵暧昧的情。程耳真的应该进来学学，同样是有格调的摄影，为什么他呈现出来是死的，而这部是活的。,40,2
小煎,2023-02-05 13:18:42,元宵音乐会,30,5
如水,2023-02-05 12:31:50,以人物成长串讲香港历史，知难为而为，加分,50,13
🫠,2023-02-13 12:53:42,"2.4 全剧6个女人：
1️⃣蔡真，工具人属性，没有独立故事线，随着磊的状态变化而变化，为其擦屁股决定出卖身体给南
2️⃣小瑜，救了磊命和其相爱。个人命运的悲剧以及整个角色充满了恶意，慰安妇后死于梅毒……可笑最后成为磊白月光
3️⃣小燕，无依靠的歌女因和磊白月光神似成为替身被“救赎”，全片女演员牺牲众多满足磊的性欲展现和挣扎，后死于生育（死前名句：“我以为她（男主1妻子）没能给你的（生一个女儿）我能给你。”）
4️⃣Cora，南的妻子，出场时间短仅配合南完满的人生，角色名句：“我不是她。”
5️⃣磊杏华，磊的姑妈，在其发达后过上好日子，形象贪婪小市民（出现戏份皆与男主1有关，无独立逻辑）6️⃣跛豪的太太（印象中没有名字？）和蔡真有一场对手戏，没有具体人物形象，妻凭夫贵",10,8
心想是城,2023-02-05 17:54:13,这才叫做良心之作！这是香港版的教父、香港版的美国往事！这才叫做真正的电影！人文、艺术、传奇、历史、巨制…风再起时真的太棒了！翁导的世界是极具情怀的，想象世界是深刻的，枭雄犯罪片拍出了文艺境界，画面极具美感、故事架构清晰、双雄回忆推动剧情、历史场景巨制、郭富城梁朝伟演技精湛造型突出，尤其是郭富城的磊乐，四大探长之首的传奇枭雄，这张经过雕刻般的脸，演活了喜怒无常，嬉笑于外表、隐藏于内心！梁朝伟一如既往的内敛和隐忍，梁朝伟的笑始终是那么的让人记忆深刻！,50,5
放开那个浪味仙,2023-02-07 10:26:02,喜欢不起来，很难想象和《踏血寻梅》是同一个导演。,-t,2
鬼腳七,2023-02-04 10:13:03,前两个小时就是大型的王家卫+许鞍华+吴宇森，把郭富城换成周润发，谭耀文换成梁家辉，杜鹃换成张曼玉，何珮瑜换成杨采妮，就有那个意思了。后半个小时和前面完全不是一回事，整个气质都变了，但是许冠文高光，牛逼。,30,9
网约车,2023-02-03 21:42:24,故事无聊，段落式电影靠胶片和回忆营造了一点文艺氛围。感情线四不像，结尾强行拉回来，不好看，耐着性子看完。有春光乍泄和花样年华的痕迹，导致杂糅且混乱。不过摄影还可以。,20,19
直胖,2023-02-08 21:56:32,视听语言混乱，心疼伟仔演这种烂片,20,4
那谁,2023-02-03 20:43:53,救命！港探旧时拼接片段回忆录？,20,18
一只不知名猫猫,2022-09-27 17:24:23,去年看的，杂糅太多种类型，导致越往后看越像一张被水泡碎的纸，不差，没那么好。,30,18
Sanders03,2023-02-04 22:24:06,如果说画面是血肉，配乐就是支撑的筋骨，有条件一定粤语场。门槛蛮高，在点到即止的历史洪流中，有相当多的细节需要观众脑补，但get到真的很开心。贯穿全片的爵士乐极佳，与精雕细琢的布景构成近年最佳港片体验，全片间歇性的精彩，烧钢琴的镜头和春夏的昙花一现真的很适合回忆，香港电影这个时代有翁子光是一份福气，他在构建自己的《巴比伦》,40,1
宝宝,2023-02-11 03:34:09,这很难评，我祝他成功吧，毕竟隔行如隔山。,20,6
Hi Friday,2023-02-04 22:06:40,特意在厦门找了粤语场，香港电影肯定要看粤语的！国语太没味道了。可惜我的香港粤语还是太差，好多完全听不懂的😂,40,5
yuyuko,2023-02-04 20:13:49,还有四十分钟，好难熬,20,19
你说什么？,2023-02-04 14:43:04,wkw能不能把什么宝马迪奥的广告匀几条给翁子光拍拍 不然他拿电影来搞真的难顶 （两颗星都给大银幕tony仔,20,5
上北山,2023-02-03 21:36:07,画面音乐喜欢😘但是剧情是什么。想讲的太多了没有层次。一度打哈欠🥱旁边人一直看表,30,6
阿德,2023-02-27 20:06:34,香港黑帮片情书,30,1
牛油打孖,2023-02-04 19:01:40,一下子被塞進了太多東西，中間不斷插入閃回，讓人眼花撩亂。但，梁朝偉真的太迷人了。,30,8
发条子橙橙,2023-02-03 21:37:29,叙事有待改进吧，好多莫名其妙的剧情和人物，还有装逼镜头和台词…不知道到底想表达什么，希望能好好讲个故事，文艺片也不一定要拍成mv才文艺。,30,9
幻聽麻瓜,2023-02-03 22:35:24,跟预想中差不多的拍法，工整有余，匠气盖住了灵气，跟郭富城主演的另一部电影浮城大亨略像，在情感发力上没准还输了一筹。手握几乎半璧香港影坛的卡司和配置，在当下此刻转头回望，至少该与烟尘滚滚的人事音书撞个满怀，但这一次的眼光停放处还是选得不咸不淡了些。,30,7
forfaen,2023-02-04 21:40:30,剧情非常赶，故事很碎，剧情谈不上有张力，女性角色塑造甚至可以说很失败。但是有一些莫名其妙的镜头真的很戳我的点，比如结婚那日穿着旗袍的杜鹃捶小腿的镜头，枪战在玻璃下仰拍的镜头，衣柜play，八卦镜镜片掉出来，黑豹扑食，很多很灵性的镜头语言配上梁朝伟和郭富城的帅脸，2个多小时也并不乏味。,30,1
leoleo,2023-02-10 20:15:00,比想象中好一点吧。。。大厨做的夹生饭。最开始那一段剪的好乱啊。。。结尾晚年拍的也有点累赘。。。原来七十年代就开始贪官跑路温哥华啦。第一个优点，回顾了很多历史上的点，gmd在hk。抗英等等。用了真实录像。第二个优点，把杜鹃拍的很美。装造都很不错。她长得的确有当年老上海的感觉。第三个优点，把春夏拍的很好。那一段是我觉得单拉出来不错的一段。春夏人美戏也不错。 槽点还有两位男主真的太老了。。。。五十多的人演三十多的人。。。“年轻人”真是尬死我了。。。这些演员看了三十年了。我们华语影坛是真没人了吗。梁朝伟和老婆完全父女感。。。。郭富城那个肚子吓到后排几位小姐姐了。。。有些情节挺狗血的。。还有配乐有点奇怪。。。。学王家卫土洋结合失败,-t,1
侯晓林,2023-02-13 15:25:02,想拍好史诗感的片子，必须有通俗剧和商业片的功底。本片拍的最好的段落是郭富城和春夏的部分，非常近似 踏雪寻梅 质感的部分。本片最大的问题，是作者的浪漫 高过了 普通观众，却又没到大师的程度。,30,0
Jasmine_长乐,2023-02-03 22:14:14,2023.02.03 粤语原声超前点映打卡。本来以为是之前一些雷探长电影的故事线，没想到是一部充分展现香港的历史和风土人情的故事片。卡司阵容真的很强大，我觉得不是从两位主角当中选影帝，而是从片中的所有角色数影帝。郭富城和梁朝伟的对手戏很有意思，两个探长一个是热烈多情的舞王，一位是忧郁儒雅的钢琴王子，整部片子就是他俩随风而起、相爱相杀（？）又随风而落的过程。情感线很有意思，杜鹃演的女主角色，作为一位的“朱砂痣”，正巧是另一位的“白月光”。,40,7
薇羅尼卡,2023-05-04 19:01:37,野心很大，完成很拉，某种意义上浪费了这个世纪豪华卡司。导演想表达的东西很多，造成的结果就是焦点模糊，再加上144分钟的时长，看至后半确实有点挑战耐心。杜鹃的服化真美，其余就没了。23.2.3,30,0
Clyde,2023-02-09 20:42:48,好想看3个多小时的版本，就目前的版本而言，只能给三颗星，但该片的质量在林林总总的“四大探长”题材的影片中，大概仅次于《跛豪》。影片在商业上的失败，可能会导致很长一段时间都没有导演碰“四大探长”了，而这个题材，还缺少一部全景式的经典之作——不知道五小时版本能不能勉强扛起这面大旗？更不知道有生之年能否遇见更好的版本？如果素材足够，又有神级剪辑，该片也不是没有可能像《美国往事》那样成为再世经典。十余年前，翁子光还没有成为导演的时候，托冯宇的福，我便“认识”了他，这么多年，他一直在我的“朋友圈”里，看着他一步一步攒出了这部大制作，看着他的孩子成长，看着他变胖，但没想到还会看着他如此靠近王家卫。太怀旧的，太情调的，太香港的，可惜的是，看不到他的全部野心。,30,0
奇妙能力_,2023-02-04 20:12:54,虽然不至于睡着，但无语贯穿了看片始终。,20,14
j...oker,2023-02-07 22:31:17,"大杂烩风格、乱。想塞进去的东西太多了，每条线都舍不得丢。一些段落单独拎出来是美的，但是整体上不统一。HK首映见到了众主创，加一星！
（拍的时候应该很废烟吧）",40,1
姜大师,2023-02-03 21:53:53,你自己康康你拍的什么,30,10
我情绪零碎KAI,2023-02-05 19:28:20,"翁子光是有野心的，奈何太想要还原一段香港史诗却步步走错。镜头炫技成分大过实用性，表演无法搭建同频的磁场，剪辑不肯取舍拖累有效的叙事，最终在抵达观众的每一步上置屏设障。纵使理解于剧情遭删减的困难，也摇头于两个半小时信息量有限的窘境。
同样的镜头语言，在墨镜手里是让渡想象的空间，是留白。在翁子光这里成了文本单薄的遮羞布，他试图以此弥补演员表演上的缺陷，但最后稳定输出的只是一张张偷师王家卫的静态截图。",20,5
小山生桂枝,2023-04-14 23:04:54,有佳句而无佳篇。导演应该觉得自己拍了这么多素材特别厉害，必须全部塞进电影吧，乱死了……不过梁朝伟还是那么好。2月15日观影,30,0
Dgnic_,2023-02-05 00:23:31,也许是审核压力，也许是剪辑目的，不管怎样，《风再起时》最终呈现的是一个完全失序的叙事，在其所持有的鲜明主题与激烈矛盾下，这如同醉汉般东一榔头西一棒子的讲故事方式，不仅让它没能拥有王家卫电影似的碎片趣味，更让整部电影显得是如此地难以沉浸——哪怕其中有几段拎出来看是有点意思，但顺着看却一点没有这样的感觉，只剩下找不到重点、摸不清整体，以及晕头乱向。两个男主人公的人物弧光和路线之争好像本是影片的重点着力之处，可最后无论变质还是分歧，都只被消弭在看似风起云涌的历史中，变得琐碎而孤立，仿佛邻居家什么鸡毛蒜皮事，时时带着几分难以忍受的聒噪。而在这样的叙事表现下，电影再怎么去努力强化自身的电影感，去雕琢每个片段的构图、光影、空镜，观众能感受到的，依旧只能是那阵没搔到痒处的难熬。,20,9
黑骨精,2023-02-05 11:40:27,老饭新炒，好题材也经不住反复折腾。导演极力呈现了史诗下的香港，但明显故事并没有凿实，观感也是支离破碎的。,20,3
usual,2023-02-04 21:30:54,静下心来好好讲故事那么难吗 不用虚晃无意义的象征镜头那么难吗 不用莫名其妙风格吊诡的bgm那么难吗 不用各种烂大街的故事人物梗那么难吗 全程没有重点拼接起来的烂片 恭喜梁朝伟新晋为烂片之王,10,19
影视爱好者,2023-01-27 15:18:13,被雪藏了这么久的片子终于得见天日。卡司一流，与大多数港片风格不同，带有浪漫和年代气息。梁朝伟很有魅力。,50,13
Jacques,2023-02-11 14:19:50,一半的美国往事吧。应该出导演剪辑版,40,0
梁威是条狗,2023-02-03 23:11:12,在英治香港黑暗时代互相扶持互相暗斗的双雄故事。尽量五亿探长这个相关题材已经有很多的影视作品，但这部影片还是用很新颖的视角带来更立体的人物、更新鲜的隐秘内容。比如五亿探长、抗日战争这两个看起来毫无联系的关键词，竟然是和剧情紧密关联的。同时两个角色有很强的对比，梁朝伟的南江内敛、不露锋芒、不怒自威，郭富城饰演的磊乐外放、锋芒毕露、霸道独行，梁朝伟的角色心理更加复杂，表演也更有层次感。南江的无厘头绰号恰是对角色很好的总结，看似很跳脱的举动，其实由人物成长经历和内心动机触发的。另外，杜鹃的造型和相貌确实很有年代感，春夏出演翁子光导演两部戏都是很让人惋惜的下场啊。,40,8
touya,2023-02-04 19:38:25,点映场，公映许可显示2020年，三年里不知道翁导到底改动了多少内容，但我相信整部片子的气质应该是不变的。一部文艺向的枭雄片，没有火爆的枪战，反倒聚焦在儿女情长上，有几幕实在太王家卫了，重感受而非更充实的内容。借吕乐蓝刚两人的成长轨迹放眼几十年香港沉浮，可以说是柔情，也可以说不够厚重，突如其来的歌舞片段落直接把我看无语了……这一出罗曼史倒是非常彰显演员魅力，但镜头剪得太碎剧情一会儿赶一会儿散，始终没有提起气来。时代造人，人也引领时代，功过是非在这部片里似乎从不重要。话说谁能告诉我张兆辉在片子里到底演那个角色啊？,30,1
乌鸦火堂,2023-02-05 13:31:25,"翁子光野心非常大，我猜他是要拍港版《美国往事》。但效果一言难尽，历史厚重、镜头调度、光影细节和演员表演极佳，组合在一起就变成PPT，要不是画面和演员都撑不下去。

翁子光肯定是要打造严肃史诗的，但浪漫主义和江湖兄弟情的塑造，又是枭雄片的做法。与其埋怨审查，倒不如说导演创作受到投资方的干扰，这么大投资的电影肯定要为市场考虑，导致电影风格一会儿王家卫，一会儿吴宇森，也使该片成为打算走历史史诗路线却又巴望着娱乐效果的四不像。如果存在4个小时完整版的话，那时候再说。

许冠文和谭耀文最佳，谢君豪版跛豪，形象和气质都不符。而何启南饰演那位组建足球队的警长曾世荣，原型就是曾志伟的老爸。国语版给梁朝伟配音的竟然是祖峰，",30,8
macca,2023-02-04 21:34:57,原來蔡真才是真正贏家，有智慧，有手腕，還得到了兩個帥哥。,40,1
深夜声噎,2023-02-04 13:27:40,很浪漫主义，经过几年搁置拖延和不知发生什么质感也保留得不错，看出来在南海影视城拍的啦啦land了，十五蚊早场@佛老汇好抵睇，老伙计的配乐一如既往棒，好几个镜头惊艳到，春夏还在真好，豪哥的坡豪太可了但戏份少得让人愤愤，最惨是定格脸杜鹃小姐风上映时已经过气好几年。总而言之后面的风没敢blow起来可惜。迟到十分钟，黑白鬼子还在年代快结束坐下，等二白给我复述了。,40,5
-imparatruder-,2023-02-04 14:08:58,香港的罗曼蒂克消亡史，历史歌舞爱情黑帮警匪，多类型混合，中间还夹杂了一段主旋律独白，还有多处迷影桥段，使得这么长的电影并不觉得太疲倦。梁朝伟认真演戏还是非常抓人的，尤其喜欢他和杜鹃的戏。塞入了雨中曲、lalaland、花样年华、无间道、vertigo…,40,4
Dear Cosmos,2023-02-08 14:04:03,仿佛误入一场家宴，无动于衷地看着他人的家庭录像带，迷影与历史情怀的喷薄都过于私人，即使观众能够识别这是导演有意为之，也很难吃得消这么短平快的符号化叙事，加之时间跨度和叙事体量，整体的观感像是数十个mv串烧，而在不可抗力的影响下，全片最长的一个镜头竟是许冠文在廉政公署发表扫黑宣言大表忠心！我不知道翁子光是否在有意调侃港片的叙事，他将男主角的一切行动都简化为“为情所困”，双雄模式快演变成“双雄性模式”了，就连致敬《花样年华》的片段也变得俗艳难忍。以回忆为唯一驱动力的倒叙则是把冰山原则颠倒过来，让观众难以相信眼前的人物（因为你不知道他下一秒又会掏出怎样的秘密），甚至难以相信他们所处的整个年代以及整部电影——或许这弥漫的虚假才是导演的目的？那让人动容就不再是情怀，而是彻底的无奈。,20,4
芝士汉堡.,2023-02-05 00:50:27,【3.5+】一段历史洪流的浮沉往事摊开柔与刚的情绪纠缠，迷醉诱人的文艺气质把我们丢入那个繁荣鼎盛的港影世界，看残酷战火中依旧坚挺的血肉之诗，看纸醉金迷里权欲盛典的狂热浪潮，看枭雄联手的发家传奇，看惺惺相惜背后的心有罅隙，看隐入时代的悲情如何泛出泪花，看梦魇裹挟的真相道出藏匿内心痛的因果，看成全与退场收束的坦然化为作别的灰烬，不过都是为乱世求得的一份安稳，不过都是记忆洒落的浮光掠影，缺点和《无名》相当，但已足够好看……,40,3
爱笑男孩杰乌索,2023-02-05 17:18:15,"一直把片名《风再起时》，看成《风云再起》。
翁子光不想复刻《五亿探长雷洛传》的雷洛个人崛起故事，而是想拍成一个文艺范的《香港往事》。
然而，却拍成了一个两个多小时的超长MV，故事想一出是一出，节奏也放弃了流畅性。虽然有很多国产片里罕见的历史事件，却没有横跨四十年的史诗感，反而是有一股浓浓的劣质MV感。
与其看这个，不如去看那两部《五亿探长雷洛传》，并且那里面第二部也有郭富城。",20,4
Andy Dufresne,2023-02-05 00:13:21,"6-
泛滥的慢镜头不但没有给电影制造如《花样年华》般的情绪氛围，反而颇具mv的廉价感。戏眼在郭富城身上，但是这个角色的印象除了洗黑钱and老婆上位菀菀类卿等俗套梗，别无新意。反倒是丑造型的梁朝伟在某些时刻，别有一番风味。",20,11
Vincent,2023-02-04 17:02:44,香港电影烂到这种程度是没想到的。,10,25
zxy,2023-02-04 21:23:42,都什么年代了还拍这么恶心人的船戏，挺着快怀孕的肚子油腻的要死，给我来个王一博至少都比这清爽点,10,14
风过无痕,2023-02-03 22:11:56,春节后第一场不散。怎么说呢，这部剧没有港片之前常用的快节奏，多反转，充斥着各种慢动作。该片只把廉政公署成立的原因进行了年度梳理，剧情上无任何波澜，只是平铺直叙。郭富城，梁朝伟莫名其妙的在钢琴曲bgm后，和解，不知道之前矛盾的铺设为何意。,20,16
超人叔叔,2023-02-04 20:56:19,开篇给了一些期待 如果只半程结束的话倒是能接受 港警作风还真是五十年不变 可惜没法再大胆点影射了,20,6
鹅岭懒人,2023-02-07 21:14:51,三星半。跳票太久的电影，去看的时候怀着见旧友的心情。翁子光很浪漫，但那不是糖水式的浪漫，浪漫若与残酷无关，那便不是值得回味的情愫。,40,2
晚不安,2023-02-07 19:32:50,时间跨度长达三十多年，试图与香港历史（包括影史）对话，但叙事能力完全匹配不上叙事野心，所谓“香港往事”扁平得如同剧情大纲。用《花样年华》《春光乍泄》的方式拍雷洛探长和跛豪的故事，影像上极致雕琢，但剪辑明显没沉住气，只有造型，不见情绪。浓墨重彩的都是感情戏，而双雄对峙没有足够的张力，故事线头凌乱得散落各处，唯独不见对两人关系的准确刻画。能看出导演对香港的人事物都充满了感情，但这次影像上的豪赌无疑以失败告终。当回忆走向奢侈，也就可能变得愈发黯淡。,20,5
